"CHROM","POS","MEAN_DEPTH","VAR_DEPTH","RADtag"
"scaffold105_cov82",376278,59.2312,788.523,217
"scaffold105_cov82",376305,59.2397,792.369,217
"scaffold105_cov82",376324,58.9499,787.058,217
"scaffold105_cov82",377486,49.5564,875.366,218
"scaffold105_cov82",471165,50.7657,510.212,219
"scaffold105_cov82",471168,50.6869,510.237,219
"scaffold105_cov82",471177,50.7388,511.183,219
"scaffold105_cov82",471219,129.37,2905.16,219
"scaffold105_cov82",471241,129.363,2906.14,220
"scaffold105_cov82",471252,129.27,2899.98,220
"scaffold105_cov82",471257,129.335,2904.55,220
"scaffold105_cov82",531592,66.0733,741.032,221
"scaffold105_cov82",531603,66.0966,741.116,221
"scaffold105_cov82",532749,97.0644,2489.95,222
"scaffold105_cov82",532753,97.0805,2489.62,222
"scaffold105_cov82",532767,97.1717,2481.26,222
"scaffold105_cov82",532779,97.1878,2482.37,222
"scaffold105_cov82",532803,97.1986,2483.5,222
"scaffold105_cov82",555479,70.3417,977.189,223
"scaffold105_cov82",565184,42.2648,358.127,224
"scaffold105_cov82",583788,109.937,2577.07,225
"scaffold105_cov82",583802,109.918,2575.81,225
"scaffold105_cov82",605272,106.569,2649.77,226
"scaffold105_cov82",605281,108.064,2738.66,226
"scaffold105_cov82",605296,124.912,3112,226
"scaffold105_cov82",638095,58.8408,844.991,227
"scaffold105_cov82",652433,58.9284,969.357,228
"scaffold105_cov82",652520,111.658,2443.71,229
"scaffold105_cov82",652526,111.789,2446.69,229
"scaffold105_cov82",652532,111.742,2444.34,229
"scaffold105_cov82",652536,111.687,2441.97,229
"scaffold105_cov82",656763,101.148,2424.92,230
"scaffold105_cov82",666284,59.1306,672.791,231
"scaffold105_cov82",666293,59.1753,673.779,231
"scaffold105_cov82",666310,59.2254,673.265,231
"scaffold105_cov82",666329,59.3184,676.669,231
"scaffold105_cov82",761375,123.662,6932.16,232
"scaffold105_cov82",761378,123.667,6930.43,232
"scaffold105_cov82",761387,123.433,6909.4,232
"scaffold105_cov82",761393,123.673,6933.5,232
"scaffold105_cov82",761414,123.708,6921.71,232
"scaffold105_cov82",761797,98.0984,10445.4,233
"scaffold105_cov82",811358,67.3506,975.164,234
"scaffold105_cov82",811377,67.3238,975.51,234
"scaffold105_cov82",816645,87.2165,5155.73,235
"scaffold105_cov82",816655,90.9624,5582.62,235
"scaffold105_cov82",816671,91.907,5632.18,235
"scaffold105_cov82",816679,92.3864,5697.79,235
"scaffold105_cov82",843159,98.8909,2597.46,236
"scaffold105_cov82",843191,98.7084,2590.8,236
"scaffold105_cov82",843202,98.814,2600.31,236
"scaffold105_cov82",843382,66.5886,929.658,237
"scaffold105_cov82",843403,66.7174,934.443,237
"scaffold105_cov82",861722,80.0966,2034.71,238
"scaffold105_cov82",861752,80.1252,2038.45,238
"scaffold105_cov82",885832,115.717,2635.24,239
"scaffold105_cov82",885833,115.717,2636.74,239
"scaffold105_cov82",885836,115.665,2645.06,239
"scaffold105_cov82",885841,115.36,2625.82,239
"scaffold105_cov82",958085,61.5492,1028.2,240
"scaffold105_cov82",958100,63.5331,1059.21,240
"scaffold1050_cov76",8792,44.7048,497.269,241
"scaffold1050_cov76",8810,44.7388,494.885,241
"scaffold1050_cov76",8838,62.9589,1012.93,241
"scaffold1050_cov76",8860,62.814,1013.98,241
"scaffold1050_cov76",79337,86.0841,1933.05,242
"scaffold1050_cov76",79419,108.952,4422.25,243
"scaffold1050_cov76",79420,109.218,4411.52,243
"scaffold1050_cov76",79451,108.975,4477.15,243
"scaffold1050_cov76",79452,109.378,4515.6,243
"scaffold1050_cov76",79460,109.419,4385.94,243
"scaffold1050_cov76",79465,109.106,4439.1,243
"scaffold1050_cov76",79466,107.107,4392.7,243
"scaffold1050_cov76",86787,119.809,2789.76,244
"scaffold1050_cov76",86791,119.818,2789.06,244
"scaffold1050_cov76",86837,119.8,2790.59,244
"scaffold1050_cov76",91172,46.4097,575.232,245
"scaffold1050_cov76",91178,46.5725,574.503,245
"scaffold1050_cov76",91183,46.3757,573.328,245
"scaffold1050_cov76",91184,46.4365,577.297,245
"scaffold1050_cov76",91189,46.6118,577.84,245
"scaffold1050_cov76",91193,46.7102,594.833,245
"scaffold1050_cov76",157148,84.8766,2535.45,246
"scaffold1050_cov76",306513,102.526,3569.06,247
"scaffold1050_cov76",343896,31.8157,229.068,248
"scaffold1050_cov76",354962,52.6029,838.376,249
"scaffold1050_cov76",354969,54.5456,923.815,249
"scaffold1050_cov76",354978,49.3488,952.206,249
"scaffold1050_cov76",355940,62.0304,908.456,250
"scaffold1050_cov76",355952,62.6136,911.413,250
"scaffold1050_cov76",355982,62.644,911.538,250
"scaffold1050_cov76",406483,79.5903,1130.98,251
"scaffold1050_cov76",406502,79.5671,1130.63,251
"scaffold1050_cov76",406508,79.5188,1130.06,251
"scaffold1050_cov76",419010,118.894,10816.9,252
"scaffold1050_cov76",432051,54.2683,589.276,253
"scaffold1050_cov76",434703,35.8801,257.866,254
"scaffold1050_cov76",434723,35.9195,257.587,254
"scaffold1050_cov76",434751,35.6744,259.388,254
"scaffold1050_cov76",434752,35.6744,259.388,254
"scaffold1053_cov81",1533,100.041,3910.81,255
"scaffold1053_cov81",1782,89.3095,1640.91,256
"scaffold1053_cov81",6297,50.1221,659.726,257
"scaffold1053_cov81",6324,53.9231,738.2,257
"scaffold1053_cov81",16226,67.3524,910.017,258
"scaffold1053_cov81",31797,41.3041,456.309,259
"scaffold1053_cov81",53273,63.6852,1028.42,260
"scaffold1053_cov81",53289,63.6834,1028.55,260
"scaffold1053_cov81",53296,63.6422,1026.3,260
"scaffold1053_cov81",53316,63.5921,1026.63,260
"scaffold1053_cov81",53318,63.6011,1027.89,260
"scaffold1053_cov81",100161,96.0483,3390.21,261
"scaffold1053_cov81",100173,95.941,3380.51,261
"scaffold1053_cov81",136211,83.7728,1570.31,262
"scaffold1053_cov81",136300,85.1896,1631.96,263
"scaffold1053_cov81",136306,85.1986,1631.59,263
"scaffold1053_cov81",145071,56.3345,1103.04,264
"scaffold1053_cov81",189676,131.195,4317.09,265
"scaffold106_cov84",2903,65.8086,1651.23,266
"scaffold106_cov84",2906,65.8247,1652.16,266
"scaffold106_cov84",2915,65.8301,1651.91,266
"scaffold106_cov84",2920,65.8336,1651.93,266
"scaffold106_cov84",2929,65.9803,1651.41,266
"scaffold106_cov84",2936,66.4705,1640.89,266
"scaffold106_cov84",2942,66.4043,1637.66,266
"scaffold106_cov84",2944,66.415,1638.12,266
"scaffold106_cov84",2945,66.415,1638.12,266
"scaffold106_cov84",2947,66.5027,1641.97,266
"scaffold106_cov84",32224,120.213,2954.96,267
"scaffold106_cov84",32232,120.159,2950.02,267
"scaffold106_cov84",32246,120.143,2953.86,267
"scaffold106_cov84",32268,120.079,2954.13,267
"scaffold106_cov84",32270,120.152,2958.78,267
"scaffold106_cov84",32275,120.161,2958.98,267
"scaffold106_cov84",72700,38.1968,350.158,268
"scaffold106_cov84",72749,37.195,379.706,268
"scaffold106_cov84",99305,76.5528,1669.77,269
"scaffold106_cov84",100306,75.7406,2926.81,270
"scaffold106_cov84",100307,75.3113,2946.31,270
"scaffold106_cov84",100318,75.7102,2928.88,270
"scaffold106_cov84",100321,74.9642,2954.44,270
"scaffold106_cov84",100330,75.703,2926.4,270
"scaffold106_cov84",100331,75.703,2926.4,270
"scaffold106_cov84",146680,94.8605,1954.87,271
"scaffold106_cov84",146704,95.4794,1947.48,271
"scaffold106_cov84",146713,104.263,1918.14,271
"scaffold106_cov84",146730,104.377,1911.84,271
"scaffold106_cov84",195318,57,827.437,272
"scaffold106_cov84",195319,57.0018,827.944,272
"scaffold106_cov84",224794,96.4114,2575.08,273
"scaffold106_cov84",224801,96.2934,2589.23,273
"scaffold106_cov84",224803,96.6404,2571.85,273
"scaffold106_cov84",228011,72.6029,1589.98,274
"scaffold106_cov84",271072,51.9392,584.186,275
"scaffold106_cov84",271075,51.9589,584.91,275
"scaffold106_cov84",271090,51.9392,585.77,275
"scaffold106_cov84",271105,51.9106,586.168,275
"scaffold1067_cov82",23199,128.284,3940.88,276
"scaffold1067_cov82",23200,128.284,3940.88,276
"scaffold1067_cov82",23202,128.288,3940.29,276
"scaffold1067_cov82",49004,41.9016,388.77,277
"scaffold1067_cov82",49681,74.3381,1162.47,278
"scaffold1067_cov82",49696,74.6619,1163.78,278
"scaffold1067_cov82",104309,49.3005,745.623,279
"scaffold1067_cov82",104315,49.4687,749.461,279
"scaffold1067_cov82",161792,50.3578,507.449,280
"scaffold1067_cov82",161796,50.0769,491.096,280
"scaffold1067_cov82",161803,50.3488,508.131,280
"scaffold1067_cov82",161829,50.2688,491.974,280
"scaffold1067_cov82",161831,49.7102,518.317,280
"scaffold1067_cov82",161835,50.2791,509.298,280
"scaffold1067_cov82",169375,41.3488,381.737,281
"scaffold1067_cov82",169393,41.3649,383.132,281
"scaffold1067_cov82",178756,121.066,2913.79,282
"scaffold1067_cov82",178760,121.614,2923.5,282
"scaffold1067_cov82",178788,121.619,2923.2,282
"scaffold1067_cov82",194221,74.2057,1241.62,283
"scaffold1067_cov82",194245,75.5054,1193.63,283
"scaffold1067_cov82",207412,110.617,2221.72,284
"scaffold1067_cov82",207440,110.424,2242.35,284
"scaffold1067_cov82",207447,109.49,2218.77,284
"scaffold1067_cov82",207448,110.453,2237.14,284
"scaffold1067_cov82",207452,110.606,2223.4,284
"scaffold1067_cov82",242918,68.3989,2465.27,285
"scaffold1067_cov82",242927,68.4472,2464.61,285
"scaffold1067_cov82",242963,68.4562,2461.52,285
"scaffold1067_cov82",311928,77.0966,1265.52,286
"scaffold1067_cov82",311954,77.4776,1239.49,286
"scaffold1067_cov82",311955,77.5188,1245.99,286
"scaffold1067_cov82",342435,107.041,2764.07,287
"scaffold1067_cov82",407438,40.9732,447.822,288
"scaffold1067_cov82",407456,42.0447,445.96,288
"scaffold1067_cov82",409339,62.2809,932.582,289
"scaffold1067_cov82",409345,62.3757,930.694,289
"scaffold1067_cov82",442332,88.5259,3380.72,290
"scaffold1067_cov82",442344,88.6386,3383.74,290
"scaffold1067_cov82",442347,88.9374,3402.48,290
"scaffold1067_cov82",442353,88.9571,3401.5,290
"scaffold1067_cov82",474356,80.8444,1850.52,291
"scaffold1067_cov82",474362,80.8444,1850.4,291
"scaffold1067_cov82",474376,80.4614,1795.78,291
"scaffold1067_cov82",474380,80.8743,1859.1,291
"scaffold1067_cov82",481585,111.973,3533.31,292
"scaffold1067_cov82",481601,112.438,3503.23,292
"scaffold1067_cov82",481602,112.072,3466.27,292
"scaffold1067_cov82",481617,112.408,3472.04,292
"scaffold1067_cov82",481622,112.678,3465.7,292
"scaffold1067_cov82",524211,47.1199,483.256,293
"scaffold1067_cov82",524220,47.1467,483.452,293
"scaffold1067_cov82",524226,47.1592,484.188,293
"scaffold1067_cov82",603469,84.8909,1716.96,294
"scaffold1067_cov82",603483,85.2737,1751.44,294
"scaffold1067_cov82",603492,85.8444,1761.25,294
"scaffold1067_cov82",603520,85.9016,1761.93,294
"scaffold1067_cov82",603523,85.6816,1753.15,294
"scaffold1067_cov82",657838,127.726,4234.79,295
"scaffold1067_cov82",665378,99.3667,4605.1,296
"scaffold1067_cov82",665386,106.359,4140.83,296
"scaffold1067_cov82",665400,113.902,4646.28,296
"scaffold1067_cov82",667242,51.0912,1130.18,297
"scaffold1067_cov82",667245,51.0358,1126.82,297
"scaffold1067_cov82",667251,49.932,1102.24,297
"scaffold1067_cov82",667271,50.1807,1105.31,297
"scaffold1067_cov82",667281,49.2522,1058.94,297
"scaffold1067_cov82",758573,49.3256,397.994,298
"scaffold1067_cov82",758576,49.6905,406.282,298
"scaffold1067_cov82",758623,50.4544,438.704,298
"scaffold1067_cov82",760878,113.324,3642.16,299
"scaffold1067_cov82",760880,113.324,3642.27,299
"scaffold1067_cov82",760881,113.36,3643.81,299
"scaffold1067_cov82",760894,113.254,3635.05,299
"scaffold1067_cov82",760896,113.297,3636.04,299
"scaffold1067_cov82",760912,110.989,3680.09,299
"scaffold1067_cov82",766030,97.127,3288.08,300
"scaffold1067_cov82",786174,99.61,2918.7,301
"scaffold1067_cov82",798493,53.9624,1176.72,302
"scaffold1067_cov82",798600,77.6762,1225.17,303
"scaffold1067_cov82",861692,54.5564,640.925,304
"scaffold1067_cov82",861695,54.5617,641.709,304
"scaffold1067_cov82",861712,54.483,639.637,304
"scaffold1067_cov82",874808,36.8068,386.138,305
"scaffold1067_cov82",899151,54.6565,1091.46,306
"scaffold1067_cov82",935737,77.4597,2179.67,307
"scaffold1067_cov82",961782,35.6619,629.862,308
"scaffold1067_cov82",964703,103.172,4699.58,309
"scaffold1067_cov82",964739,104.946,4628.57,309
"scaffold1067_cov82",964747,103.71,4715.83,309
"scaffold1067_cov82",964748,97.69,4334.85,309
"scaffold1067_cov82",983611,64.0089,1716.08,310
"scaffold1067_cov82",983613,63.5224,1684.59,310
"scaffold1067_cov82",983632,63.3023,1670.33,310
"scaffold1067_cov82",983638,63.1735,1663.65,310
"scaffold1067_cov82",983640,63.1682,1663.18,310
"scaffold1067_cov82",988577,64.0841,854.744,311
"scaffold1067_cov82",988584,64.1699,853.278,311
"scaffold1067_cov82",988596,64.2147,852.255,311
"scaffold1067_cov82",988617,63.7889,849.636,311
"scaffold1067_cov82",988668,93.4401,1874.61,312
"scaffold1067_cov82",988694,93.4132,1874.48,312
"scaffold1067_cov82",1022343,80.4258,1664.28,313
"scaffold1067_cov82",1022346,80.1771,1662.83,313
"scaffold1067_cov82",1022347,80.4651,1663.87,313
"scaffold1067_cov82",1022359,78.4454,1702.7,313
"scaffold1067_cov82",1022363,80.4025,1671.27,313
"scaffold1067_cov82",1022367,78.2826,1700.89,313
"scaffold1067_cov82",1022375,80.263,1660.91,313
"scaffold1067_cov82",1037063,62.898,949.762,314
"scaffold1067_cov82",1037066,63.7818,963.436,314
"scaffold1067_cov82",1037081,63.1503,1002.76,314
"scaffold1067_cov82",1046912,45.6118,563.026,315
"scaffold1067_cov82",1069903,40.1843,414.968,316
"scaffold1067_cov82",1069912,40.1896,414.978,316
"scaffold1068_cov80",14910,79.263,1799.46,317
"scaffold1068_cov80",14913,79.22,1794.01,317
"scaffold1068_cov80",14916,79.22,1796.75,317
"scaffold1068_cov80",14943,79.0358,1787.98,317
"scaffold1068_cov80",31054,67.907,952.192,318
"scaffold1068_cov80",31069,68.5098,925.516,318
"scaffold1068_cov80",31078,68.5206,925.368,318
"scaffold1068_cov80",31096,68.8283,923.687,318
"scaffold1068_cov80",32290,71.6923,1444.95,319
"scaffold1068_cov80",32303,80.6977,1572.86,319
"scaffold1068_cov80",44849,72.7245,1033.68,320
"scaffold1068_cov80",47523,98.288,1957.62,321
"scaffold1068_cov80",47547,100.948,1928.17,321
"scaffold1068_cov80",88871,102.055,2919.55,322
"scaffold1068_cov80",88890,106.306,3023.95,322
"scaffold1068_cov80",167314,62.7835,724.661,323
"scaffold1068_cov80",167324,62.483,736.989,323
"scaffold1068_cov80",170847,124.504,8946.55,324
"scaffold1068_cov80",174023,86.7335,2685.6,325
"scaffold1068_cov80",195360,55.2308,724.11,326
"scaffold1068_cov80",195363,56.0519,744.487,326
"scaffold1068_cov80",230182,60.5295,739.149,327
"scaffold1068_cov80",230184,61.8104,769.821,327
"scaffold1068_cov80",230185,62.1628,774.502,327
"scaffold1068_cov80",307785,63.7979,1093.77,328
"scaffold1068_cov80",307787,64.61,1112.8,328
"scaffold1068_cov80",307808,63.9946,1090.32,328
"scaffold1068_cov80",307817,64.5349,1110.82,328
"scaffold1068_cov80",341149,102.281,2588.86,329
"scaffold1068_cov80",341150,102.283,2587.33,329
"scaffold1068_cov80",341180,105.44,2361.38,329
"scaffold1068_cov80",341187,105.242,2334.15,329
"scaffold1068_cov80",341198,105.608,2342.08,329
"scaffold1068_cov80",341208,105.451,2370.86,329
"scaffold1068_cov80",341209,105.601,2341.6,329
"scaffold1068_cov80",345905,64.7746,963.304,330
"scaffold1068_cov80",345930,65.4884,996.849,330
"scaffold1068_cov80",345949,66.0698,1069.18,330
"scaffold1075_cov86",10439,93.8301,1816.31,331
"scaffold1075_cov86",10443,93.1574,1823.47,331
"scaffold1075_cov86",10490,95.8479,1769.56,331
"scaffold1075_cov86",59885,43.2004,830.024,332
"scaffold1075_cov86",59899,43.3309,843.885,332
"scaffold1075_cov86",156357,76.7674,2235.58,333
"scaffold1075_cov86",156359,76.458,2246.61,333
"scaffold1075_cov86",156368,76.7657,2236.75,333
"scaffold1075_cov86",156387,76.7889,2232.24,333
"scaffold1075_cov86",156390,76.7621,2227.73,333
"scaffold1075_cov86",156392,76.4204,2220.13,333
"scaffold1075_cov86",172720,125.063,5041.53,334
"scaffold1075_cov86",172726,124.991,5042.87,334
"scaffold1075_cov86",184979,108.524,3182.78,335
"scaffold1075_cov86",185021,108.771,3187.16,335
"scaffold1075_cov86",185033,108.852,3197.66,335
"scaffold1075_cov86",235211,69.3775,989.916,336
"scaffold1075_cov86",266896,95.9982,1910.24,337
"scaffold1075_cov86",266909,95.9893,1910.41,337
"scaffold1075_cov86",266925,96.0018,1908.34,337
"scaffold1078_cov76",9265,121.39,3837.85,338
"scaffold1078_cov76",9288,120.869,3857.58,338
"scaffold1078_cov76",121918,77.9714,2067.98,339
"scaffold1078_cov76",121923,78.5564,2088.19,339
"scaffold1078_cov76",121934,79.6476,2049.22,339
"scaffold1078_cov76",121939,79.8623,2048.8,339
"scaffold1078_cov76",121946,79.8784,2049.28,339
"scaffold1078_cov76",121952,78.6869,2019.72,339
"scaffold1078_cov76",146979,125.245,6478.2,340
"scaffold1078_cov76",150876,39.3327,367.24,341
"scaffold1078_cov76",150893,39.3435,367.305,341
"scaffold1078_cov76",150923,39.2755,367.874,341
"scaffold1078_cov76",166957,108.224,3996.66,342
"scaffold1078_cov76",166970,113.399,3830.75,342
"scaffold1078_cov76",166982,113.388,3828.32,342
"scaffold1078_cov76",167891,75.0984,2856.19,343
"scaffold10840_cov82",22659,63.6583,937.379,344
"scaffold10840_cov82",86293,34.2147,329.506,345
"scaffold10840_cov82",86312,34.2272,329.817,345
"scaffold109_cov80",50669,85.9445,2546.08,346
"scaffold109_cov80",90859,82.0268,2320.55,347
"scaffold109_cov80",90878,83.1216,2374.96,347
"scaffold109_cov80",90888,83.0608,2378.62,347
"scaffold109_cov80",125634,128.116,4016.97,348
"scaffold109_cov80",177949,80.3256,2265.06,349
"scaffold109_cov80",177952,80.5599,2285.99,349
"scaffold109_cov80",177966,80.6172,2287.24,349
"scaffold109_cov80",177973,80.6315,2287.3,349
"scaffold109_cov80",177987,79.4928,2278.32,349
"scaffold109_cov80",178028,45.5438,524.313,350
"scaffold109_cov80",178029,45.5152,523.472,350
"scaffold109_cov80",211395,62.4651,1003.78,351
"scaffold109_cov80",211410,63.9428,939.423,351
"scaffold109_cov80",211422,63.8605,940.955,351
"scaffold109_cov80",211436,63.7442,944.882,351
"scaffold109_cov80",211437,63.7478,944.956,351
"scaffold109_cov80",240147,77.898,1558.82,352
"scaffold109_cov80",240150,77.9088,1558.76,352
"scaffold109_cov80",240151,77.8998,1558.42,352
"scaffold109_cov80",269901,62.3208,1339.13,353
"scaffold109_cov80",269907,63.7245,1356.86,353
"scaffold109_cov80",309301,67.8479,1182.18,354
"scaffold109_cov80",338880,94.0394,3442.41,355
"scaffold109_cov80",338890,94.0501,3442.59,355
"scaffold109_cov80",338894,94.0483,3442.88,355
"scaffold109_cov80",338900,93.975,3441.72,355
"scaffold109_cov80",338901,94.0304,3442.75,355
"scaffold109_cov80",340010,37.0054,589.676,356
"scaffold109_cov80",340030,37.0501,591.754,356
"scaffold109_cov80",340036,37.0519,592.228,356
"scaffold109_cov80",340043,37.1288,592.643,356
"scaffold109_cov80",346604,44.4937,418.992,357
"scaffold109_cov80",368007,50.2665,1008.92,358
"scaffold109_cov80",368019,50.3095,1010.36,358
"scaffold109_cov80",368040,50.3274,1009.46,358
"scaffold109_cov80",374014,82.4955,2117.71,359
"scaffold109_cov80",374038,82.1181,2105.65,359
"scaffold109_cov80",406512,100.569,2931.69,360
"scaffold109_cov80",406559,100.555,2935.02,360
"scaffold109_cov80",413215,52.8676,911.943,361
"scaffold109_cov80",417519,99.7271,1880.1,362
"scaffold109_cov80",417570,101.73,1789.55,362
"scaffold109_cov80",417573,100.59,1856.48,362
"scaffold109_cov80",417617,52.3202,688.369,363
"scaffold109_cov80",430148,87.4758,2215.77,364
"scaffold109_cov80",430168,87.4669,2217.83,364
"scaffold109_cov80",445420,86.0537,1748.24,365
"scaffold109_cov80",445547,58.4687,1182.82,366
"scaffold109_cov80",445554,61.102,1093.68,366
"scaffold109_cov80",445564,62.8086,1155.95,366
"scaffold109_cov80",445578,63.5224,1180.96,366
"scaffold109_cov80",445586,64.9267,1259.99,366
"scaffold109_cov80",445594,65.5689,1316.28,366
"scaffold109_cov80",445595,65.6047,1318.29,366
"scaffold109_cov80",445597,65.6029,1318.27,366
"scaffold109_cov80",445631,84.6279,1511.22,367
